Hello, collisional simulations!
Event: 5108 7141 0.5247264008065988
Event: 594 7846 0.5247264008065988
Event: 2627 9338 0.5247264008065988
Event: 2398 4403 0.5247264008065988
Event: 6374 7557 0.5247264008065988
Event: 440 7095 0.5247264008065988
Event: 2366 5464 0.5247264008065988
Event: 7061 8198 0.5247264008065988
Event: 7065 8067 0.5247264008065988
Event: 6297 8462 0.5247264008065988
Event: 127 2446 0.5247264008065988
Event: 1994 2361 0.5247264008065988
Event: 427 2861 0.5247264008065988
Event: 5527 8348 0.5247264008065988
Event: 4714 9828 0.5247264008065988
Event: 1969 3730 0.5247264008065988
Event: 2156 2460 0.5247264008065988
Event: 5066 9994 0.5247264008065988
Event: 1007 4698 0.5247264008065988
Event: 891 8341 0.5247264008065988
Event: 3398 4522 0.5247264008065988
Event: 4945 8109 0.5247264008065988
Event: 4870 5003 0.5247264008065988
Event: 2078 2513 0.5247264008065988
Event: 4434 6982 0.5247264008065988
Event: 4801 5940 0.5247264008065988
Event: 4686 8715 0.5247264008065988
Event: 866 9767 0.5247264008065988
Event: 4740 8092 0.5247264008065988
Event: 3612 6153 0.5247264008065988
Event: 1824 6425 0.5247264008065988
Event: 4707 8699 0.5247264008065988
Event: 3455 5196 0.5247264008065988
Event: 3068 9851 0.5247264008065988
Event: 807 3543 0.5247264008065988
Event: 4152 8183 0.5247264008065988
Event: 1792 2011 0.5247264008065988
Event: 4462 9277 0.5247264008065988
Event: 1849 5016 0.5247264008065988
Event: 4044 9288 0.5247264008065988
Event: 1484 6008 0.5247264008065988
Event: 1488 2716 0.5247264008065988
Event: 4376 7316 0.5247264008065988
Event: 200 4409 0.5247264008065988
Event: 1466 4040 0.5247264008065988
Event: 3538 7708 0.5247264008065988
Event: 3273 7129 0.5247264008065988
Event: 5184 8637 0.5247372461873756
Event: 2485 3913 0.5247397055925476
Event: 1822 2271 0.5247540976119708
Event: 1448 3404 0.5247606305620555
Event: 2477 2920 0.524761464322642
Event: 4876 5785 0.5247720195519233
Event: 249 9643 0.5247725006230057
Event: 7600 9234 0.5247939980780099
Event: 4908 7510 0.5248068197913036
Event: 5423 5601 0.5248184799993675
Event: 210 8781 0.5248293487907172
Event: 41 9332 0.5248608441390087
Event: 788 9755 0.5248683397550505
Event: 671 3026 0.5248835479234858
Event: 2663 4001 0.5249208676834713
Event: 5838 8538 0.5249237413247246
Event: 7040 8663 0.524943323734125
Event: 887 9570 0.524984227194062
Event: 1421 8902 0.5249994757060735
Event: 3569 4330 0.5250024116299116
Event: 5416 5679 0.5250320660932695
Event: 2781 9947 0.5250463318290649
Event: 2257 5614 0.5250836110842524
Event: 5359 8723 0.5250981912631202
Event: 7169 7980 0.5250983242163831
Event: 1682 8833 0.5251072185168253
Event: 4946 5875 0.525121829818436
Event: 3118 8623 0.5251389102060489
Event: 3141 9476 0.5251404408157035
Event: 1716 8072 0.5251636223584196
Event: 1005 8065 0.5252005872635519
Event: 3811 9766 0.5252042348979044
Event: 1376 7099 0.5252059664303076
Event: 7470 8785 0.5252065694620028
Event: 2264 8744 0.5252069503738572
Event: 3065 6121 0.5252324490087701
Event: 949 4260 0.5252371752812847
Event: 450 4607 0.5252528649948209
Event: 1949 7017 0.5252576717858491
Event: 7519 7879 0.5252598404441832
Event: 6466 9119 0.5252786478247328
Event: 6112 6917 0.525321938924501
Event: 7072 7607 0.5253228095351665
Event: 876 1943 0.5253244087559481
Event: 3559 3835 0.525332042753602
Event: 406 4772 0.5253422209248738
Event: 3367 7253 0.5253578544044418
Event: 2561 3971 0.5253637999276004
Event: 99 6057 0.5253708048687374
Event: 647 1757 0.5253708048687374
Event: 3273 7129 0.5253708048687374
Event: 200 1280 0.5253708048687374
Event: 166 6073 0.5253708048687374
Event: 2956 4609 0.5253708048687374
Event: 2875 3685 0.5253708048687374
Event: 9107 9285 0.5253708048687374
Event: 5068 9926 0.5253708048687374
Event: 5641 5752 0.5253708048687374
Event: 2627 9338 0.5253708048687374
Event: 1418 8740 0.5253708048687374
Event: 2572 7082 0.5253708048687374
Event: 2689 6627 0.5253708048687374
Event: 7131 9359 0.5253708048687374
Event: 2741 7762 0.5253708048687374
Event: 5108 7141 0.5253708048687374
Event: 8658 9386 0.5253708048687374
Event: 2186 6719 0.5253708048687374
Event: 8280 9234 0.5253708048687374
Event: 2892 8403 0.5253708048687374
Event: 594 7846 0.5253708048687374
Event: 3538 7708 0.5253708048687374
Event: 6128 7320 0.5253708048687374
Event: 2576 9635 0.5253708048687374
Event: 2366 5464 0.5253708048687374
Event: 4870 5003 0.5253708048687374
Event: 1466 4040 0.5253708048687374
Event: 440 7095 0.5253708048687374
Event: 2398 4403 0.5253708048687374
Event: 6374 7557 0.5253708048687374
Event: 4945 8109 0.5253708048687374
Event: 7061 8198 0.5253708048687374
Event: 6297 8462 0.5253708048687374
Event: 5527 8348 0.5253708048687374
Event: 7065 8067 0.5253708048687374
Event: 127 2446 0.5253708048687374
Event: 427 2861 0.5253708048687374
Event: 1994 2361 0.5253708048687374
Event: 2156 2460 0.5253708048687374
Event: 3398 4522 0.5253708048687374
Event: 4714 9828 0.5253708048687374
Event: 1969 3730 0.5253708048687374
Event: 5066 9994 0.5253708048687374
Event: 1007 4698 0.5253708048687374
Event: 891 8341 0.5253708048687374
Event: 4801 5940 0.5253708048687374
Event: 4707 8699 0.5253708048687374
Event: 2078 2513 0.5253708048687374
Event: 4434 6982 0.5253708048687374
Event: 4686 8715 0.5253708048687374
Event: 866 9767 0.5253708048687374
Event: 1824 6425 0.5253708048687374
Event: 4740 8092 0.5253708048687374
Event: 3612 6153 0.5253708048687374
Event: 807 3543 0.5253708048687374
Event: 200 4409 0.5253708048687374
Event: 3455 5196 0.5253708048687374
Event: 3068 9851 0.5253708048687374
Event: 4152 8183 0.5253708048687374
Event: 1849 5016 0.5253708048687374
Event: 1792 2011 0.5253708048687374
Event: 4462 9277 0.5253708048687374
Event: 1488 2716 0.5253708048687374
Event: 1484 6008 0.5253708048687374
Event: 4044 9288 0.5253708048687374
Event: 4376 7316 0.5253708048687374
Event: 9187 9834 0.5253809304640772
Event: 2557 5439 0.5253940965282704
Event: 3687 5697 0.5254169526953564
Event: 92 5440 0.5254268769977801
Event: 3182 5844 0.5254339732718871
Event: 4414 8965 0.5254377791566378
Event: 3101 5221 0.5254394880871702
Event: 1822 2271 0.5254442555107295
Event: 3172 4263 0.5254534537102079
Event: 4793 6349 0.5254617391435972
Event: 6243 7270 0.5254844271479799
Event: 3390 8693 0.5254862693890476
Event: 3882 5424 0.5254947526810079
Event: 451 3017 0.5255136046066563
Event: 3859 4804 0.5255143829238045
Event: 3611 5918 0.5255169536464425
Event: 1442 9492 0.5255172119274054
Event: 1191 5518 0.5255228743152278
Event: 8935 9630 0.5255231169405612
Event: 3404 4779 0.5255281337732803
Event: 1425 7564 0.5255287833064356
Event: 2120 3230 0.5255319997112743
Event: 5145 8257 0.5255601192739963
Event: 3577 8059 0.5255790688698485
Event: 1321 2398 0.5256042110257861
Event: 5555 7865 0.525621075783344
Event: 8156 9029 0.5256356509237342
Event: 3087 5495 0.5256395875141637
Event: 3544 5985 0.5256451982699237
Event: 8417 9949 0.5256570357069049
Event: 2364 6514 0.5256660628839042
Event: 3589 8215 0.5256709304155918
Event: 3965 5907 0.5256872109382789
Event: 2779 5227 0.5256919994403416
Event: 1387 6539 0.5256965463863542
Event: 2218 2964 0.5257111146669365
Event: 589 1982 0.5257204411326226
Event: 3697 6316 0.5257206999528469
Event: 4880 8675 0.5257462991054687
Event: 1582 8260 0.5257473456223756
Event: 5772 9940 0.5257916984643156
Event: 4755 7825 0.5257929394124615
Event: 1193 5810 0.525820268038355
Event: 1320 4186 0.5258267272844229
Event: 6093 9555 0.5258454607289215
Event: 4781 8077 0.5258499757680558
Event: 6189 8838 0.5258506179625854
Event: 5041 6646 0.5259010323489887
Event: 7664 7829 0.5259108683761973
Event: 2257 5614 0.5259236370879917
Event: 3301 9705 0.5259371679341825
Event: 3487 9900 0.525938988171549
Event: 495 9350 0.52595995047579
Event: 5423 5601 0.5259682253241661
Event: 1637 9814 0.5259711244515385
Event: 5562 9659 0.5259804486999616
Event: 1772 4156 0.5259838732474503
Event: 784 6647 0.5260054543010086
Event: 4376 7316 0.526015208930876
Event: 200 1280 0.526015208930876
Event: 3538 7708 0.526015208930876
Event: 4044 9288 0.526015208930876
Event: 3273 7129 0.526015208930876
Event: 99 6057 0.526015208930876
Event: 647 1757 0.526015208930876
Event: 1418 8740 0.526015208930876
Event: 594 7846 0.526015208930876
Event: 2875 3685 0.526015208930876
Event: 166 6073 0.526015208930876
Event: 2956 4609 0.526015208930876
Event: 5641 5752 0.526015208930876
Event: 2627 9338 0.526015208930876
Event: 9107 9285 0.526015208930876
Event: 2689 6627 0.526015208930876
Event: 2892 8403 0.526015208930876
Event: 2572 7082 0.526015208930876
Event: 7131 9359 0.526015208930876
Event: 2186 6719 0.526015208930876
Event: 8280 9234 0.526015208930876
Event: 2741 7762 0.526015208930876
Event: 5108 7141 0.526015208930876
Event: 8658 9386 0.526015208930876
Event: 1969 3730 0.526015208930876
Event: 4870 5003 0.526015208930876
Event: 2576 9635 0.526015208930876
Event: 2366 5464 0.526015208930876
Event: 6128 7320 0.526015208930876
Event: 6297 8462 0.526015208930876
Event: 440 7095 0.526015208930876
Event: 7061 8198 0.526015208930876
Event: 1466 4040 0.526015208930876
Event: 2398 4403 0.526015208930876
Event: 4945 8109 0.526015208930876
Event: 6374 7557 0.526015208930876
Event: 5527 8348 0.526015208930876
Event: 7065 8067 0.526015208930876
Event: 127 2446 0.526015208930876
Event: 4714 9828 0.526015208930876
Event: 2156 2460 0.526015208930876
Event: 3398 4522 0.526015208930876
Event: 427 2861 0.526015208930876
Event: 1994 2361 0.526015208930876
Event: 4686 8715 0.526015208930876
Event: 1007 4698 0.526015208930876
Event: 5068 9926 0.526015208930876
Event: 5066 9994 0.526015208930876
Event: 891 8341 0.526015208930876
Event: 4801 5940 0.526015208930876
Event: 1488 2716 0.526015208930876
Event: 2078 2513 0.526015208930876
Event: 4434 6982 0.526015208930876
Event: 4707 8699 0.526015208930876
Event: 4740 8092 0.526015208930876
Event: 4462 9277 0.526015208930876
Event: 866 9767 0.526015208930876
Event: 1824 6425 0.526015208930876
Event: 3612 6153 0.526015208930876
Event: 1484 6008 0.526015208930876
Event: 3455 5196 0.526015208930876
Event: 807 3543 0.526015208930876
Event: 200 4409 0.526015208930876
Event: 1792 2011 0.526015208930876
Event: 1849 5016 0.526015208930876
Event: 3068 9851 0.526015208930876
Event: 4152 8183 0.526015208930876
Event: 4839 5067 0.5260491737123443
Event: 497 7504 0.5260610204934322
Event: 4570 6690 0.5260689453382918
Event: 1067 9922 0.5260800861880791
Event: 4231 4263 0.5260826743088238
Event: 3003 3510 0.5260845800254481
Event: 4174 5751 0.5261029105627948
Event: 338 5141 0.5261092978006754
Event: 1521 8293 0.5261138532441061
Event: 4933 8149 0.5261254898797165
Event: 860 9810 0.5261358868348277
Event: 10 820 0.5261402148474165
Event: 6656 9528 0.5261412015962641
Event: 469 2603 0.5261490996034368
Event: 1873 3425 0.526151201444166
Event: 1822 2271 0.5261565625540909
Event: 7142 9031 0.5261675373437356
Event: 791 9017 0.5261980890629615
Event: 1005 8065 0.5261982354941915
Event: 1376 7099 0.5262067728479926
Event: 4027 9542 0.5262213209932133
Event: 695 6321 0.526223610663146
Event: 1534 8238 0.5262403626777604
Event: 3655 4809 0.5262423962205415
Event: 3687 5697 0.5262424403153921
Event: 1509 1981 0.526265986967899
Event: 5416 5679 0.5262697721533208
Event: 4414 8965 0.5262708322976508
Event: 2477 2920 0.5262812229655534
Event: 6466 9119 0.5262891828344055
Event: 2624 3681 0.5262948435601116
Event: 4377 9728 0.526310699671718
Event: 5184 8637 0.526353726186456
Event: 2557 5439 0.5263613838137859
Event: 3611 5918 0.5263626456712297
Event: 7470 8785 0.5263782129874489
Event: 1448 3404 0.5263924511608165
Event: 1442 9492 0.5263945648432594
Event: 3182 5844 0.5263983453166173
Event: 3367 7253 0.526403837890964
Event: 8935 9630 0.5264072911652976
Event: 765 4018 0.5264143204682751
Event: 3404 4779 0.5264257038310709
Event: 2663 4001 0.5264484980316483
Event: 1716 8072 0.5264550200616556
Event: 3189 8102 0.5264578031206123
Event: 166 9636 0.5264760423173345
Event: 6739 7956 0.5264800460397242
Event: 9187 9834 0.5264975888859131
Event: 1315 8255 0.5265225224327411
Event: 7457 8560 0.5265499531819012
Event: 4995 7810 0.5265544328375776
Event: 6875 8755 0.5265752395754209
Event: 7156 8806 0.5266030677528853
Event: 7783 8621 0.5266080858764963
Event: 3559 3835 0.5266285935414592
Event: 1421 1820 0.5266433240101693
Event: 4044 9288 0.5266596129930147
Event: 2572 7082 0.5266596129930147
Event: 3068 9851 0.5266596129930147
Event: 2689 6627 0.5266596129930147
Event: 200 1280 0.5266596129930147
Event: 3538 7708 0.5266596129930147
Event: 6128 7320 0.5266596129930147
Event: 3273 7129 0.5266596129930147
Event: 166 6073 0.5266596129930147
Event: 8280 9234 0.5266596129930147
Event: 99 6057 0.5266596129930147
Event: 2875 3685 0.5266596129930147
Event: 647 1757 0.5266596129930147
Event: 594 7846 0.5266596129930147
Event: 1418 8740 0.5266596129930147
Event: 4376 7316 0.5266596129930147
Event: 2741 7762 0.5266596129930147
Event: 2956 4609 0.5266596129930147
Event: 5641 5752 0.5266596129930147
Event: 2186 6719 0.5266596129930147
Event: 2627 9338 0.5266596129930147
Event: 9107 9285 0.5266596129930147
Event: 2892 8403 0.5266596129930147
Event: 2156 2460 0.5266596129930147
Event: 1969 3730 0.5266596129930147
Event: 4152 8183 0.5266596129930147
Event: 5108 7141 0.5266596129930147
Event: 8658 9386 0.5266596129930147
Event: 440 7095 0.5266596129930147
Event: 4870 5003 0.5266596129930147
Event: 6297 8462 0.5266596129930147
Event: 2576 9635 0.5266596129930147
Event: 2366 5464 0.5266596129930147
Event: 2398 4403 0.5266596129930147
Event: 127 2446 0.5266596129930147
Event: 4714 9828 0.5266596129930147
Event: 7061 8198 0.5266596129930147
Event: 1466 4040 0.5266596129930147
Event: 4945 8109 0.5266596129930147
Event: 7065 8067 0.5266596129930147
Event: 6374 7557 0.5266596129930147
Event: 5527 8348 0.5266596129930147
Event: 427 2861 0.5266596129930147
Event: 4801 5940 0.5266596129930147
Event: 3398 4522 0.5266596129930147
Event: 7131 9359 0.5266596129930147
Event: 1994 2361 0.5266596129930147
Event: 4686 8715 0.5266596129930147
Event: 1007 4698 0.5266596129930147
Event: 891 8341 0.5266596129930147
Event: 1849 5016 0.5266596129930147
Event: 5068 9926 0.5266596129930147
Event: 5066 9994 0.5266596129930147
Event: 4434 6982 0.5266596129930147
Event: 200 4409 0.5266596129930147
Event: 2078 2513 0.5266596129930147
Event: 1488 2716 0.5266596129930147
Event: 1792 2011 0.5266596129930147
Event: 4707 8699 0.5266596129930147
Event: 4462 9277 0.5266596129930147
Event: 866 9767 0.5266596129930147
Event: 4740 8092 0.5266596129930147
Event: 1824 6425 0.5266596129930147
Event: 3455 5196 0.5266596129930147
Event: 807 3543 0.5266596129930147
Event: 3612 6153 0.5266596129930147
Event: 1484 6008 0.5266596129930147
Event: 1061 9495 0.5266622514903625
Event: 4793 6349 0.5267007974297471
Event: 1425 7564 0.5267049637731845
Event: 92 5440 0.5267121567205567
Event: 2120 3230 0.5267291956311835
Event: 3172 4263 0.52673198629315
Event: 2257 5614 0.5267429495768902
Event: 7040 8663 0.52675297535795
Event: 2677 4051 0.5267586158270617
Event: 887 9570 0.5267606574599629
Event: 3569 4330 0.5267816180887421
Event: 2364 6514 0.5268011225349792
Event: 3882 5424 0.5268017227770804
Event: 6243 7270 0.5268290756632621
Event: 1256 7236 0.5268319535205324
Event: 1718 5924 0.526852380040489
Event: 1940 6250 0.5268728228218803
Event: 1635 4011 0.526876136114961
Event: 7169 7980 0.5268871300850372
Event: 1822 2271 0.526891701222927
Event: 451 3017 0.5268991565494636
Event: 1682 8833 0.5269129535974229
Event: 3859 4804 0.5269296799660306
Event: 2028 6072 0.526934232349285
Event: 1321 2398 0.5269465692677122
Event: 3141 9476 0.5269541144268663
Event: 1320 4186 0.5269611135351174
Event: 3392 6776 0.5269684701825877
Event: 825 1841 0.5270138371401982
Event: 7427 9391 0.5270287621184564
Event: 5347 7649 0.5270500594082925
Event: 4414 8965 0.5270511885084458
Event: 1311 1925 0.5270544110702396
Event: 3811 9766 0.5270584350749461
Event: 3965 5907 0.527073918139247
Event: 3687 5697 0.5270827712721976
Event: 234 2639 0.5270921606376359
Event: 8639 8650 0.5271050189643576
Event: 450 4607 0.5271146673767074
Event: 1631 8786 0.5271165096613876
Event: 7519 7879 0.5271170131509416
Event: 1520 6404 0.5271223888940624
Event: 5423 5601 0.5271411333756696
Event: 2526 9100 0.5271521233670152
Event: 313 5177 0.5271897825219695
Event: 6799 7864 0.5271942886998789
Event: 949 4260 0.5271946550109048
Event: 2497 6075 0.5271962689632037
Event: 6823 7574 0.5272119431254493
Event: 3611 5918 0.5272232353951176
Event: 1442 9492 0.5272268086024275
Event: 1005 8065 0.5272270769408742
Event: 5308 7592 0.5272325768775173
Event: 1376 7099 0.5272395886928662
Event: 8935 9630 0.5272478521060174
Event: 1049 9997 0.5272504012113459
Event: 4620 6384 0.5273034595578762
Event: 4740 8092 0.5273040170551533
Event: 4152 8183 0.5273040170551533
Event: 1824 6425 0.5273040170551533
Event: 3612 6153 0.5273040170551533
Event: 3068 9851 0.5273040170551533
Event: 5068 9926 0.5273040170551533
Event: 2572 7082 0.5273040170551533
Event: 2689 6627 0.5273040170551533
Event: 4044 9288 0.5273040170551533
Event: 200 1280 0.5273040170551533
Event: 99 6057 0.5273040170551533
Event: 2627 9338 0.5273040170551533
Event: 3538 7708 0.5273040170551533
Event: 8280 9234 0.5273040170551533
Event: 6128 7320 0.5273040170551533
Event: 166 6073 0.5273040170551533
Event: 3273 7129 0.5273040170551533
Event: 2186 6719 0.5273040170551533
Event: 2875 3685 0.5273040170551533
Event: 594 7846 0.5273040170551533
Event: 647 1757 0.5273040170551533
Event: 2956 4609 0.5273040170551533
Event: 127 2446 0.5273040170551533
Event: 5641 5752 0.5273040170551533
Event: 2741 7762 0.5273040170551533
Event: 4376 7316 0.5273040170551533
Event: 1418 8740 0.5273040170551533
Event: 2156 2460 0.5273040170551533
Event: 6297 8462 0.5273040170551533
Event: 4945 8109 0.5273040170551533
Event: 1484 6008 0.5273040170551533
Event: 5527 8348 0.5273040170551533
Event: 2892 8403 0.5273040170551533
Event: 9107 9285 0.5273040170551533
Event: 5108 7141 0.5273040170551533
Event: 8658 9386 0.5273040170551533
Event: 1466 4040 0.5273040170551533
Event: 1969 3730 0.5273040170551533
Event: 2576 9635 0.5273040170551533
Event: 4870 5003 0.5273040170551533
Event: 4714 9828 0.5273040170551533
Event: 2398 4403 0.5273040170551533
Event: 440 7095 0.5273040170551533
Event: 7061 8198 0.5273040170551533
Event: 2366 5464 0.5273040170551533
Event: 7131 9359 0.5273040170551533
Event: 4801 5940 0.5273040170551533
Event: 3398 4522 0.5273040170551533
Event: 6374 7557 0.5273040170551533
Event: 3455 5196 0.5273040170551533
Event: 866 9767 0.5273040170551533
Event: 1007 4698 0.5273040170551533
Event: 1849 5016 0.5273040170551533
Event: 891 8341 0.5273040170551533
Event: 4707 8699 0.5273040170551533
Event: 1792 2011 0.5273040170551533
Event: 4462 9277 0.5273040170551533
Event: 4686 8715 0.5273040170551533
Event: 1994 2361 0.5273040170551533
Event: 427 2861 0.5273040170551533
Event: 807 3543 0.5273040170551533
Event: 7065 8067 0.5273040170551533
Event: 4434 6982 0.5273040170551533
Event: 5066 9994 0.5273040170551533
Event: 2078 2513 0.5273040170551533
Event: 200 4409 0.5273040170551533
Event: 1488 2716 0.5273040170551533
Event: 9749 9970 0.5273106664325529
Event: 4557 4658 0.5273159277005637
Event: 2557 5439 0.5273265189024704
Event: 6466 9119 0.5273279040607933
Event: 1683 9466 0.5273406135946432
Event: 6093 9555 0.52735223615401
Event: 2472 3159 0.527354377671521
Event: 3182 5844 0.5273555722341658
Event: 772 9817 0.5273564822572373
Event: 3404 4779 0.5273568990240146
Event: 2470 9995 0.5273639686029201
Event: 3132 5885 0.5273705461988726
Event: 3434 6169 0.5273728390711393
Event: 497 7504 0.5273742292872562
Event: 3400 5334 0.5273890711508797
Event: 1498 5003 0.5273923405340352
Event: 450 5686 0.5274221581003445
Event: 4627 8467 0.5274285945118491
Event: 3950 6283 0.5274545455695504
Event: 1028 6671 0.5274685648700456
Event: 3367 7253 0.5274850033929023
Event: 1772 4156 0.5275048380258028
Event: 3544 5985 0.5275051398665253
Event: 3577 8059 0.5275160134642477
Event: 7470 8785 0.52752019285442
Event: 9187 9834 0.5275364831685682
Event: 5416 5679 0.5275395918687594
Event: 2257 5614 0.527542114667777
Event: 5685 9219 0.527556414151357
Event: 369 4258 0.5275755102013001
Event: 5060 6404 0.5275773694917797
Event: 3390 8693 0.5275781665827671
Event: 1617 5771 0.5275933500910707
Event: 8553 8847 0.5276061834798709
Event: 1822 2271 0.5276503731665217
Event: 2082 2564 0.5276580883805464
Event: 4231 4263 0.52767485281687
Event: 2054 8381 0.527686460166086
Event: 338 5141 0.5276988641089504
Event: 4174 5751 0.5277262216446412
Event: 2477 2920 0.5277329638607902
Event: 3589 8215 0.5277417488951752
Event: 3697 6316 0.527746898824412
Event: 1024 4726 0.527747767604092
Event: 3200 9497 0.527758988246868
Event: 2779 5227 0.5277639907564314
Event: 4414 8965 0.5277821604927506
Event: 1716 8072 0.5277838699593349
Event: 99 6057 0.5284293180101093
Event: 166 6073 0.5284293180101093
Event: 724 7097 0.5284293180101093
Event: 1418 8740 0.5284293180101093
Event: 2875 3685 0.5284293180101093
Event: 2892 8403 0.5284293180101093
Event: 9107 9285 0.5284293180101093
Event: 8658 9386 0.5284293180101093
Event: 8280 9234 0.5284293180101093
Event: 2689 6627 0.5284293180101093
Event: 2741 7762 0.5284293180101093
Event: 2572 7082 0.5284293180101093
Event: 2576 9635 0.5284293180101093
Event: 2627 9338 0.5284293180101093
Event: 7131 9359 0.5284293180101093
Event: 7061 8198 0.5284293180101093
Event: 7065 8067 0.5284293180101093
Event: 6297 8462 0.5284293180101093
Event: 6374 7557 0.5284293180101093
Event: 594 7846 0.5284293180101093
Event: 647 1757 0.5284293180101093
Event: 6128 7320 0.5284293180101093
Event: 2366 5464 0.5284293180101093
Event: 2398 4403 0.5284293180101093
Event: 5641 5752 0.5284293180101093
Event: 5527 8348 0.5284293180101093
Event: 2078 2513 0.5284293180101093
Event: 2156 2460 0.5284293180101093
Event: 5108 7141 0.5284293180101093
Event: 2186 6719 0.5284293180101093
Event: 5066 9994 0.5284293180101093
Event: 5068 9926 0.5284293180101093
Event: 4870 5003 0.5284293180101093
Event: 4945 8109 0.5284293180101093
Event: 127 2446 0.5284293180101093
Event: 866 9767 0.5284293180101093
Event: 1007 4698 0.5284293180101093
Event: 1969 3730 0.5284293180101093
Event: 1994 2361 0.5284293180101093
Event: 4801 5940 0.5284293180101093
Event: 4707 8699 0.5284293180101093
Event: 4740 8092 0.5284293180101093
Event: 4714 9828 0.5284293180101093
Event: 1824 6425 0.5284293180101093
Event: 1849 5016 0.5284293180101093
Event: 4686 8715 0.5284293180101093
Event: 4434 6982 0.5284293180101093
Event: 4462 9277 0.5284293180101093
Event: 891 8341 0.5284293180101093
Event: 1792 2011 0.5284293180101093
Event: 4376 7316 0.5284293180101093
Event: 4044 9288 0.5284293180101093
Event: 4152 8183 0.5284293180101093
Event: 200 4409 0.5284293180101093
Event: 200 1280 0.5284293180101093
Event: 3538 7708 0.5284293180101093
Event: 3612 6153 0.5284293180101093
Event: 440 7095 0.5284293180101093
Event: 3455 5196 0.5284293180101093
Event: 807 3543 0.5284293180101093
Event: 3398 4522 0.5284293180101093
Event: 427 2861 0.5284293180101093
Event: 1466 4040 0.5284293180101093
Event: 1488 2716 0.5284293180101093
Event: 3273 7129 0.5284293180101093
Event: 1484 6008 0.5284293180101093
Event: 2956 4609 0.5284293180101093
Event: 3068 9851 0.5284293180101093
Event: 4414 8965 0.5284691021417225
Event: 1442 9492 0.5285451690751127
Event: 8935 9630 0.5285567811118045
Event: 2257 5614 0.5285579430067167
Event: 1822 2271 0.5285716373595672
Event: 3687 5697 0.5286520050143281
Event: 3611 5918 0.528669523987585
Event: 3182 5844 0.5287305742340274
Event: 9187 9834 0.5287326873658458
Event: 2557 5439 0.5287454812781844
Event: 3404 4779 0.5287657044586122
Event: 1425 7564 0.5288174006595225
Event: 2120 3230 0.5288555735981196
Event: 1005 8065 0.5288615552624392
Event: 6466 9119 0.5288635354844461
Event: 1376 7099 0.5288663788464086
Event: 7470 8785 0.5288894907353359
Event: 3367 7253 0.5289105494788032
Event: 4793 6349 0.5289509727633855
Event: 1320 4186 0.5289555127983829
Event: 497 7504 0.5289759297135573
Event: 5423 5601 0.5289920054223345
Event: 2364 6514 0.5289932141968728
Event: 3172 4263 0.5290272563359153
Event: 92 5440 0.529047244733595
Event: 3882 5424 0.5290689770396197
Event: 1418 8740 0.5290710702171332
Event: 9107 9285 0.5290710702171332
Event: 7061 8198 0.5290710702171332
Event: 166 6073 0.5290710702171332
Event: 724 7097 0.5290710702171332
Event: 2875 3685 0.5290710702171332
Event: 2892 8403 0.5290710702171332
Event: 8658 9386 0.5290710702171332
Event: 8280 9234 0.5290710702171332
Event: 7131 9359 0.5290710702171332
Event: 2689 6627 0.5290710702171332
Event: 2572 7082 0.5290710702171332
Event: 2741 7762 0.5290710702171332
Event: 2576 9635 0.5290710702171332
Event: 5068 9926 0.5290710702171332
Event: 2627 9338 0.5290710702171332
Event: 7065 8067 0.5290710702171332
Event: 6128 7320 0.5290710702171332
Event: 6297 8462 0.5290710702171332
Event: 594 7846 0.5290710702171332
Event: 6374 7557 0.5290710702171332
Event: 647 1757 0.5290710702171332
Event: 2366 5464 0.5290710702171332
Event: 2078 2513 0.5290710702171332
Event: 2186 6719 0.5290710702171332
Event: 2398 4403 0.5290710702171332
Event: 5527 8348 0.5290710702171332
Event: 2156 2460 0.5290710702171332
Event: 5066 9994 0.5290710702171332
Event: 5108 7141 0.5290710702171332
Event: 4870 5003 0.5290710702171332
Event: 4945 8109 0.5290710702171332
Event: 1484 6008 0.5290710702171332
Event: 1969 3730 0.5290710702171332
Event: 127 2446 0.5290710702171332
Event: 1007 4698 0.5290710702171332
Event: 866 9767 0.5290710702171332
Event: 1994 2361 0.5290710702171332
Event: 4801 5940 0.5290710702171332
Event: 1792 2011 0.5290710702171332
Event: 4707 8699 0.5290710702171332
Event: 1824 6425 0.5290710702171332
Event: 4740 8092 0.5290710702171332
Event: 4714 9828 0.5290710702171332
Event: 1849 5016 0.5290710702171332
Event: 4462 9277 0.5290710702171332
Event: 3068 9851 0.5290710702171332
Event: 4686 8715 0.5290710702171332
Event: 4434 6982 0.5290710702171332
Event: 891 8341 0.5290710702171332
Event: 4376 7316 0.5290710702171332
Event: 4044 9288 0.5290710702171332
Event: 3612 6153 0.5290710702171332
Event: 4152 8183 0.5290710702171332
Event: 3538 7708 0.5290710702171332
Event: 2956 4609 0.5290710702171332
Event: 200 4409 0.5290710702171332
Event: 200 1280 0.5290710702171332
Event: 3455 5196 0.5290710702171332
Event: 3273 7129 0.5290710702171332
Event: 440 7095 0.5290710702171332
Event: 807 3543 0.5290710702171332
Event: 3398 4522 0.5290710702171332
Event: 427 2861 0.5290710702171332
Event: 1488 2716 0.5290710702171332
Event: 99 6057 0.5290710702171332
Event: 1466 4040 0.5290710702171332
Event: 5641 5752 0.5290815678945754
Event: 5416 5679 0.5290912688021394
Event: 3559 3835 0.5290981575278216
Event: 1321 2398 0.5291048113809202
